deflection,time
13.1,1606123839.756245
13.2,1606123842.908245
13.1,1606123843.348245
13.2,1606123843.789245
13.1,1606123844.231245
13.2,1606123844.452245
13.1,1606123846.466245
13.2,1606123848.703245
13.1,1606123854.252245
13.2,1606123855.832245
13.1,1606123856.714245
13.2,1606123860.860245
13.1,1606123861.992245
13.2,1606123862.876245
13.1,1606123864.232245
13.2,1606123864.674245
13.1,1606123866.246245
13.2,1606123866.688245
13.1,1606123866.908245
13.2,1606123868.481245
13.1,1606123868.703245
13.2,1606123870.721245
13.1,1606123875.760245
13.2,1606123877.305245
13.1,1606123880.017245
13.2,1606123880.902245
13.1,1606123881.816245
13.2,1606123886.956245
13.1,1606123891.438245
13.2,1606123893.014245
13.1,1606123894.147245
13.1,1606123900.172245
13.1,1606123905.746245
13.1,1606123911.793245
13.2,1606123917.762245
13.1,1606123922.980245
13.2,1606123923.421245
13.1,1606123925.111245
13.2,1606123926.467245
13.1,1606123927.129245
13.2,1606123929.145245
13.1,1606123930.028245
13.2,1606123930.499245
13.2,1606123935.748245
13.1,1606123935.969245
13.2,1606123937.546245
13.1,1606123937.767245
13.2,1606123938.681245
13.1,1606123940.223245
13.2,1606123940.912245
13.1,1606123944.031245
13.2,1606123945.163245
13.1,1606123945.604245
13.2,1606123945.824245
13.1,1606123948.060245
13.2,1606123948.281245
13.1,1606123950.990245
13.2,1606123953.224245
13.1,1606123954.109245
13.2,1606123954.550245
13.1,1606123955.906245
13.2,1606123956.819245
13.1,1606123959.277245
13.2,1606123959.498245
13.2,1606123964.632245
13.2,1606123970.722245
13.2,1606123976.764245
13.2,1606123982.703245
13.1,1606123988.809245
13.2,1606123989.721245
13.1,1606123995.382245
13.2,1606123995.824245
13.1,1606123999.162245
13.2,1606124000.517245
13.1,1606124001.874245
13.2,1606124002.095245
13.2,1606124007.701245
13.2,1606124013.759245
13.2,1606124019.702245
13.2,1606124025.755245
13.3,1606124031.550245
13.2,1606124031.798245
13.2,1606124037.641245
13.1,1606124043.698245
13.2,1606124044.614245
13.1,1606124044.835245
13.2,1606124047.069245
13.1,1606124047.289245
13.2,1606124047.732245
13.2,1606124053.664245
13.1,1606124057.699245
13.2,1606124059.494245
13.1,1606124060.402245
13.1,1606124065.736245
13.2,1606124071.792245
13.2,1606124077.621245
13.2,1606124083.808245
13.2,1606124089.801245
13.1,1606124091.377245
13.2,1606124092.262245
13.1,1606124093.620245
13.2,1606124094.504245
13.2,1606124099.674245
13.2,1606124105.726245
13.1,1606124111.600245
13.2,1606124113.838245
13.2,1606124119.768245
13.1,1606124125.719245
13.1,1606124131.655245
13.2,1606124133.420245
13.1,1606124134.997245
13.2,1606124136.909245
13.1,1606124137.129245
13.2,1606124138.042245
13.1,1606124138.484245
13.2,1606124138.705245
13.2,1606124144.604245
13.1,1606124144.824245
13.2,1606124146.398245
13.1,1606124148.925245
13.2,1606124149.146245
13.1,1606124150.721245
13.2,1606124151.603245
13.1,1606124153.014245
13.2,1606124153.455245
13.2,1606124158.632245
13.1,1606124159.073245
13.2,1606124159.957245
13.1,1606124160.429245
13.2,1606124160.870245
13.1,1606124164.891245
13.2,1606124166.466245
13.1,1606124168.009245
13.2,1606124168.260245
13.1,1606124169.806245
13.2,1606124170.497245
13.1,1606124174.972245
13.2,1606124176.875245
13.2,1606124182.697245
13.2,1606124188.761245
13.2,1606124194.808245
13.1,1606124200.644245
13.2,1606124203.990245
13.1,1606124204.212245
13.2,1606124205.788245
13.1,1606124206.698245
13.2,1606124209.156245
13.1,1606124209.378245
13.2,1606124210.040245
13.2,1606124215.657245
13.1,1606124221.668245
13.2,1606124227.644245
13.2,1606124233.761245
13.2,1606124239.635245
13.2,1606124246.019245
13.2,1606124251.621245
13.1,1606124251.842245
13.2,1606124252.285245
13.1,1606124252.506245
13.2,1606124253.388245
13.1,1606124255.329245
13.2,1606124256.510245
13.2,1606124261.641245
13.1,1606124267.763245
13.2,1606124269.118245
13.1,1606124269.559245
13.2,1606124271.369245
13.1,1606124272.946245
13.1,1606124278.786245
13.2,1606124281.247245
13.1,1606124282.381245
13.2,1606124287.807245
13.2,1606124293.633245
13.1,1606124299.614245
13.2,1606124305.666245
13.2,1606124311.603245
13.1,1606124312.738245
13.2,1606124313.400245
13.1,1606124313.620245
13.2,1606124315.196245
13.1,1606124320.804245
13.2,1606124326.607245
13.2,1606124332.665245
13.1,1606124338.619245
13.2,1606124338.842245
13.1,1606124340.856245
13.2,1606124344.439245
13.1,1606124344.658245
13.2,1606124347.808245
13.1,1606124350.486245
13.2,1606124352.724245
13.1,1606124352.945245
13.2,1606124354.077245
13.1,1606124358.179245
13.2,1606124358.621245
13.1,1606124358.841245
13.2,1606124360.297245
13.1,1606124360.518245
13.2,1606124360.959245
13.1,1606124362.533245
13.2,1606124363.417245
13.1,1606124365.432245
13.2,1606124366.441245
13.1,1606124368.461245
13.2,1606124373.607245
13.1,1606124374.231245
13.2,1606124375.775245
13.1,1606124379.367245
13.2,1606124379.589245
13.1,1606124380.504245
13.2,1606124382.078245
13.1,1606124384.144245
13.2,1606124384.583245
13.1,1606124388.950245
13.2,1606124389.832245
13.1,1606124390.055245
13.2,1606124395.722245
13.2,1606124401.768245
13.2,1606124407.653245
13.1,1606124409.055245
13.2,1606124409.497245
13.1,1606124412.863245
13.2,1606124415.100245
13.1,1606124415.983245
13.2,1606124418.377245
13.1,1606124420.395245
13.2,1606124422.191245
13.1,1606124422.880245
13.2,1606124425.120245
13.1,1606124428.023245
13.2,1606124429.821245
13.1,1606124430.483245
13.1,1606124435.651245
13.2,1606124441.808245
13.2,1606124447.652245
13.1,1606124453.704245
13.2,1606124459.760245
13.2,1606124465.702245
13.2,1606124471.602245
13.1,1606124473.368245
13.2,1606124474.337245
13.1,1606124477.461245
13.2,1606124481.980245
13.1,1606124483.998245
13.2,1606124486.456245
13.1,1606124488.800245
13.2,1606124491.034245
13.1,1606124491.919245
13.2,1606124492.169245
13.1,1606124493.715245
13.2,1606124495.510245
13.1,1606124496.424245
13.2,1606124497.307245
13.1,1606124499.988245
13.2,1606124500.914245
13.1,1606124501.134245
13.2,1606124503.370245
13.1,1606124503.593245
13.2,1606124508.076245
13.1,1606124508.327245
13.2,1606124508.990245
13.1,1606124511.051245
13.2,1606124512.638245
13.1,1606124512.856245
13.2,1606124513.077245
13.1,1606124518.968245
13.2,1606124520.981245
13.1,1606124521.865245
13.2,1606124524.217245
13.1,1606124524.438245
13.2,1606124525.614245
13.1,1606124526.277245
13.2,1606124528.511245
13.1,1606124528.762245
13.2,1606124529.424245
13.1,1606124531.884245
13.2,1606124535.476245
13.1,1606124536.362245
13.2,1606124537.937245
13.1,1606124540.868245
13.2,1606124542.880245
13.1,1606124543.984245
13.2,1606124545.558245
13.1,1606124546.441245
13.2,1606124547.353245
13.1,1606124548.237245
13.2,1606124550.475245
13.1,1606124552.272245
13.2,1606124556.086245
13.1,1606124560.179245
13.2,1606124560.399245
13.1,1606124565.790245
13.2,1606124571.623245
13.2,1606124577.718245
13.2,1606124583.776245
13.1,1606124585.105245
13.2,1606124585.354245
13.1,1606124588.470245
13.2,1606124588.690245
13.1,1606124590.267245
13.2,1606124591.399245
13.1,1606124596.609245
13.2,1606124599.757245
13.1,1606124601.773245
13.2,1606124605.813245
13.1,1606124606.698245
13.2,1606124606.919245
13.1,1606124608.498245
13.2,1606124608.719245
13.2,1606124614.636245
13.1,1606124620.798245
13.2,1606124626.637245
13.1,1606124630.450245
13.2,1606124635.593245
13.1,1606124641.622245
13.2,1606124642.063245
13.1,1606124642.535245
13.2,1606124643.199245
13.1,1606124644.993245
13.2,1606124645.434245
13.1,1606124649.041245
13.2,1606124649.484245
13.1,1606124650.840245
13.2,1606124651.282245
13.1,1606124653.302245
13.2,1606124656.897245
13.1,1606124657.561245
13.2,1606124658.475245
13.1,1606124658.918245
13.1,1606124664.742245
13.2,1606124670.642245
13.1,1606124670.863245
13.2,1606124671.965245
13.1,1606124672.187245
13.2,1606124673.322245
13.1,1606124673.987245
13.2,1606124675.563245
13.1,1606124675.784245
13.2,1606124677.577245
13.1,1606124677.800245
13.2,1606124678.022245
13.1,1606124679.598245
13.2,1606124680.041245
13.1,1606124680.262245
13.2,1606124681.837245
13.1,1606124682.058245
13.2,1606124682.500245
13.1,1606124683.194245
13.2,1606124683.636245
13.1,1606124683.857245
13.2,1606124684.771245
13.1,1606124687.456245
13.2,1606124687.897245
13.1,1606124688.118245
13.2,1606124689.692245
13.1,1606124689.913245
13.2,1606124693.062245
13.1,1606124693.944245
13.2,1606124699.668245
13.2,1606124705.717245
13.2,1606124711.694245
13.1,1606124712.576245
13.2,1606124714.153245
13.1,1606124715.511245
13.2,1606124715.950245
13.1,1606124716.170245
13.2,1606124716.612245
13.1,1606124716.833245
13.2,1606124719.071245
13.1,1606124719.322245
13.2,1606124719.982245
13.1,1606124721.995245
13.2,1606124723.350245
13.1,1606124723.792245
13.2,1606124727.828245
13.1,1606124728.709245
13.2,1606124732.134245
13.1,1606124733.017245
13.2,1606124733.932245
13.1,1606124734.152245
13.2,1606124735.950245
13.1,1606124740.913245
13.2,1606124742.045245
13.1,1606124743.368245
13.2,1606124746.964245
13.1,1606124747.185245
13.2,1606124747.877245
13.1,1606124753.807245
13.2,1606124759.713245
13.2,1606124765.759245
13.2,1606124771.743245
13.1,1606124777.787245
13.2,1606124783.616245
13.1,1606124789.631245
13.2,1606124790.293245
13.1,1606124790.545245
13.2,1606124793.001245
13.1,1606124793.223245
13.2,1606124794.579245
13.1,1606124795.021245
13.2,1606124795.463245
13.1,1606124799.047245
13.2,1606124800.372245
13.1,1606124800.621245
13.2,1606124801.284245
13.1,1606124801.945245
13.2,1606124803.081245
13.1,1606124803.302245
13.2,1606124804.658245
13.1,1606124805.097245
13.2,1606124811.226245
13.2,1606124816.834245
13.1,1606124822.633245
13.2,1606124828.735245
13.2,1606124834.788245
13.2,1606124840.626245
13.1,1606124846.676245
13.2,1606124847.592245
13.1,1606124848.473245
13.2,1606124850.053245
13.1,1606124850.274245
13.2,1606124851.187245
13.1,1606124852.294245
13.2,1606124853.872245
13.1,1606124856.546245
13.2,1606124856.987245
13.1,1606124858.561245
13.2,1606124863.730245
13.2,1606124869.771245
13.1,1606124875.807245
13.2,1606124881.685245
13.2,1606124887.739245
13.1,1606124893.743245
13.2,1606124893.993245
13.1,1606124894.434245
13.2,1606124899.620245
13.1,1606124905.664245
13.2,1606124906.579245
13.1,1606124911.714245
13.2,1606124917.760245
13.2,1606124923.704245
13.2,1606124929.600245
13.1,1606124935.803245
13.2,1606124941.673245
13.1,1606124947.617245
13.2,1606124953.605245
13.1,1606124959.653245
13.1,1606124965.703245
13.2,1606124971.754245
13.1,1606124977.525245
13.2,1606124978.188245
13.1,1606124978.408245
13.2,1606124979.986245
13.1,1606124980.207245
13.2,1606124983.103245
13.1,1606124983.322245
13.2,1606124985.395245
13.1,1606124986.308245
13.2,1606124987.190245
13.2,1606124992.688245
13.2,1606124998.743245
13.1,1606125004.790245
13.2,1606125010.622245
13.1,1606125016.669245
13.1,1606125022.709245
13.2,1606125028.691245
13.2,1606125034.635245
13.2,1606125040.788245
13.1,1606125046.671245
13.2,1606125051.214245
13.1,1606125052.098245
13.2,1606125053.505245
13.1,1606125053.944245
13.2,1606125054.165245
13.1,1606125054.385245
13.2,1606125055.516245
13.1,1606125056.399245
13.2,1606125056.620245
13.2,1606125062.673245
13.2,1606125068.723245
13.1,1606125074.623245
13.2,1606125076.200245
13.1,1606125076.421245
13.2,1606125077.991245
13.1,1606125079.787245
13.2,1606125081.469245
13.1,1606125081.908245
13.2,1606125083.703245
13.1,1606125084.365245
13.2,1606125085.277245
13.1,1606125087.296245
13.2,1606125087.958245
13.2,1606125093.789245
13.1,1606125099.618245
13.2,1606125101.414245
13.1,1606125104.313245
13.1,1606125109.693245
13.2,1606125110.353245
13.1,1606125110.575245
13.2,1606125111.017245
13.1,1606125111.237245
13.2,1606125112.592245
13.1,1606125115.521245
13.2,1606125116.180245
13.1,1606125116.401245
13.2,1606125118.639245
13.1,1606125118.860245
13.2,1606125120.769245
13.1,1606125121.432245
13.2,1606125122.566245
13.1,1606125126.642245
13.2,1606125127.523245
13.2,1606125132.689245
13.2,1606125138.767245
13.2,1606125144.605245
13.2,1606125150.667245
13.1,1606125155.358245
13.2,1606125156.493245
13.1,1606125157.819245
13.2,1606125158.070245
13.1,1606125161.193245
13.2,1606125162.992245
13.1,1606125167.025245
13.2,1606125169.262245
13.1,1606125170.175245
13.2,1606125175.762245
13.2,1606125181.737245
13.2,1606125187.621245
13.2,1606125193.673245
13.2,1606125199.725245
13.2,1606125205.756245
13.2,1606125211.813245
13.2,1606125217.694245
13.1,1606125223.647245
13.2,1606125226.161245
13.2,1606125231.778245
13.2,1606125237.613245
13.2,1606125243.663245
13.2,1606125249.714245
13.2,1606125256.099245
13.2,1606125261.705245
13.2,1606125267.748245
13.2,1606125273.763245
13.1,1606125276.965245
13.2,1606125277.407245
13.1,1606125281.436245
13.2,1606125282.567245
13.1,1606125283.229245
13.2,1606125284.139245
13.1,1606125284.799245
13.2,1606125285.020245
13.1,1606125286.598245
13.2,1606125287.482245
13.1,1606125289.054245
13.2,1606125289.275245
13.2,1606125294.714245
13.2,1606125300.644245
13.2,1606125306.808245
13.1,1606125312.637245
13.2,1606125318.688245
13.2,1606125324.737245
13.1,1606125329.215245
13.2,1606125329.878245
13.1,1606125341.775245
13.2,1606125347.601245
13.1,1606125348.043245
13.2,1606125350.719245
13.1,1606125353.254245
13.2,1606125355.486245
13.1,1606125357.504245
13.2,1606125357.725245
13.1,1606125358.832245
13.2,1606125359.305245
13.1,1606125364.215245
13.2,1606125366.895245
13.1,1606125367.878245
13.2,1606125368.539245
13.1,1606125371.687245
13.2,1606125373.706245
13.1,1606125375.501245
13.2,1606125376.163245
13.1,1606125381.639245
13.2,1606125387.682245
13.2,1606125393.780245
13.2,1606125399.824245
13.1,1606125405.626245
13.2,1606125411.679245
13.2,1606125417.731245
13.1,1606125418.643245
13.2,1606125418.864245
13.2,1606125424.695245
13.1,1606125430.745245
13.2,1606125436.629245
13.2,1606125443.570245
13.1,1606125445.468245
13.2,1606125446.131245
13.1,1606125447.924245
13.2,1606125448.395245
13.1,1606125450.159245
13.2,1606125451.076245
13.1,1606125456.552245
13.2,1606125457.212245
13.1,1606125458.786245
13.2,1606125459.668245
13.1,1606125465.496245
13.2,1606125465.937245
13.1,1606125466.157245
13.2,1606125467.290245
13.2,1606125473.045245
13.1,1606125478.622245
13.1,1606125484.672245
13.2,1606125490.186245
13.1,1606125490.407245
13.2,1606125495.685245
13.1,1606125501.810245
13.2,1606125503.825245
13.1,1606125504.046245
13.2,1606125507.058245
13.1,1606125507.279245
13.2,1606125508.413245
13.1,1606125511.784245
13.2,1606125513.329245
13.1,1606125515.746245
13.2,1606125516.408245
13.1,1606125518.204245
13.2,1606125521.434245
13.1,1606125524.368245
13.2,1606125525.252245
13.1,1606125525.474245
13.2,1606125530.800245
13.3,1606125533.254245
13.2,1606125533.915245
13.2,1606125539.747245
13.2,1606125545.611245
13.1,1606125551.640245
13.2,1606125551.861245
13.1,1606125555.413245
13.2,1606125556.294245
13.1,1606125556.514245
13.2,1606125561.684245
13.2,1606125567.738245
13.1,1606125573.677245
13.2,1606125574.118245
13.1,1606125574.338245
13.2,1606125575.251245
13.1,1606125576.134245
13.2,1606125581.735245
13.1,1606125584.081245
13.1,1606125586.677245
13.2,1606125586.899245
13.1,1606125587.120245
13.2,1606125589.352245
13.1,1606125590.265245
13.2,1606125590.707245
13.1,1606125593.499245
13.2,1606125594.189245
13.1,1606125594.409245
13.2,1606125594.850245
13.2,1606125600.678245
13.1,1606125601.119245
13.2,1606125601.561245
13.1,1606125603.362245
13.2,1606125603.833245
13.1,1606125604.939245
13.2,1606125608.099245
13.1,1606125611.655245
13.2,1606125611.905245
13.1,1606125613.922245
13.2,1606125615.693245
13.1,1606125618.618245
13.2,1606125619.284245
13.2,1606125624.709245
13.1,1606125630.880245
13.2,1606125632.896245
13.2,1606125635.353245
13.1,1606125635.574245
13.2,1606125636.488245
13.1,1606125636.708245
13.2,1606125637.150245
13.1,1606125637.370245
13.2,1606125637.812245
13.1,1606125640.519245
13.2,1606125644.550245
13.1,1606125644.991245
13.2,1606125645.434245
13.1,1606125645.655245
13.2,1606125645.876245
13.2,1606125651.773245
13.1,1606125657.604245
13.2,1606125658.488245
13.1,1606125658.739245
13.2,1606125659.400245
13.1,1606125660.061245
13.2,1606125665.455245
13.1,1606125665.675245
13.2,1606125666.117245
13.1,1606125666.338245
13.2,1606125667.915245
13.1,1606125668.136245
13.2,1606125673.635245
13.2,1606125679.685245
13.2,1606125685.615245
13.1,1606125685.836245
13.2,1606125686.057245
13.1,1606125687.414245
13.2,1606125688.961245
13.1,1606125690.092245
13.2,1606125690.535245
13.1,1606125691.891245
