sensors,temperature,humidity,count,time
"-273,-273,-273,-273,20.5,20.2,18.8,18.7",15,35,0,1606181785.665339
"-273,-273,-273,-273,20.5,20.2,18.8,18.8",15,34,0,1606181804.225345
"-273,-273,-273,-273,20.5,20.2,18.8,18.8",15,35,0,1606181822.785338
"-273,-273,-273,-273,20.5,20.2,18.8,18.8",15,35,0,1606181841.345344
"-273,-273,-273,-273,20.4,20.2,18.8,18.8",15,35,0,1606181859.905338
"-273,-273,-273,-273,20.4,20.2,18.8,18.8",15,35,0,1606181878.465343
"-273,-273,-273,-273,20.4,20.2,18.8,18.8",15,35,0,1606181897.025347
"-273,-273,-273,-273,20.4,20.2,18.8,18.8",15,35,0,1606181915.585349
"-273,-273,-273,-273,20.4,20.2,18.8,18.8",15,35,0,1606181934.145333
"-273,-273,-273,-273,20.4,20.2,18.8,18.8",0,34,0,1606181952.705334
"-273,-273,-273,-273,20.4,20.2,18.8,18.8",15,34,0,1606181971.265342
"-273,-273,-273,-273,20.4,20.2,18.8,18.8",15,34,0,1606181989.82535
"-273,-273,-273,-273,20.4,20.2,18.8,18.8",15,34,0,1606182008.38539
"-273,-273,-273,-273,20.4,20.2,18.8,18.8",15,34,0,1606182026.945344
"-273,-273,-273,-273,20.4,20.2,18.8,18.8",0,34,0,1606182045.505346
"-273,-273,-273,-273,20.4,20.2,18.8,18.7",15,34,0,1606182064.065395
"-273,-273,-273,-273,20.4,20.2,18.7,18.7",0,34,0,1606182082.625413
"-273,-273,-273,-273,20.4,20.2,18.8,18.7",15,34,0,1606182101.185346
"-273,-273,-273,-273,20.4,20.2,18.8,18.7",15,34,0,1606182119.745339
"-273,-273,-273,-273,20.4,20.2,18.7,18.7",0,34,0,1606182138.305359
"-273,-273,-273,-273,20.4,20.1,18.7,18.7",15,34,0,1606182156.865354
"-273,-273,-273,-273,20.4,20.1,18.7,18.7",0,34,0,1606182193.98574
"-273,-273,-273,-273,20.4,20.1,18.7,18.7",15,35,0,1606182212.545342
"-273,-273,-273,-273,20.4,20.1,18.7,18.7",15,35,0,1606182212.545342
"-273,-273,-273,-273,20.4,20.1,18.7,18.7",15,35,0,1606182212.545342
"-273,-273,-273,-273,20.4,20.1,18.7,18.7",15,35,0,1606182212.545342
"-273,-273,-273,-273,20.4,20.1,18.7,18.6",0,34,0,1606182231.105472
"-273,-273,-273,-273,20.4,20.1,18.6,18.6",15,34,0,1606182249.665347
"-273,-273,-273,-273,20.4,20.1,18.6,18.6",14,35,0,1606182268.2258
"-273,-273,-273,-273,20.4,20.1,18.6,18.6",15,34,0,1606182286.785346
"-273,-273,-273,-273,20.4,20.1,18.6,18.6",15,34,0,1606182305.34534
"-273,-273,-273,-273,20.3,20.1,18.6,18.6",0,34,0,1606182323.905807
"-273,-273,-273,-273,20.3,20.1,18.6,18.6",0,34,0,1606182342.465309
"-273,-273,-273,-273,20.3,20.1,18.6,18.6",15,34,0,1606182361.025418
"-273,-273,-273,-273,20.3,20.1,18.6,18.6",15,34,0,1606182361.025418
"-273,-273,-273,-273,20.3,20.1,18.6,18.6",15,34,0,1606182379.585354
"-273,-273,-273,-273,20.3,20.1,18.6,18.6",15,34,0,1606182398.145345
"-273,-273,-273,-273,20.3,20.1,18.6,18.6",14,35,0,1606182416.705349
"-273,-273,-273,-273,20.3,20.1,18.6,18.6",15,34,0,1606182435.265332
"-273,-273,-273,-273,20.3,20.1,18.6,18.6",14,35,0,1606182453.825335
"-273,-273,-273,-273,20.3,20.1,18.6,18.6",14,35,0,1606182472.385341
"-273,-273,-273,-273,20.3,20.1,18.6,18.6",15,34,0,1606182490.945339
"-273,-273,-273,-273,20.3,20.1,18.6,18.6",0,34,0,1606182509.5054
"-273,-273,-273,-273,20.2,20.1,18.6,18.6",15,34,0,1606182528.06534
"-273,-273,-273,-273,20.2,20.1,18.6,18.6",15,34,0,1606182546.625237
"-273,-273,-273,-273,20.2,20.1,18.6,18.6",15,34,0,1606182565.185313
"-273,-273,-273,-273,20.2,20.1,18.6,18.6",0,34,0,1606182583.745341
"-273,-273,-273,-273,20.2,20.1,18.6,18.6",0,34,0,1606182602.30542
"-273,-273,-273,-273,20.2,20.1,18.6,18.6",15,34,0,1606182620.865348
"-273,-273,-273,-273,20.2,20.1,18.6,18.6",15,34,0,1606182620.865348
"-273,-273,-273,-273,20.2,20.1,18.6,18.6",0,34,0,1606182639.425353
"-273,-273,-273,-273,20.2,20.1,18.6,18.6",15,34,0,1606182657.985338
"-273,-273,-273,-273,20.2,20.1,18.6,18.6",15,34,0,1606182676.545422
"-273,-273,-273,-273,20.2,20.1,18.6,18.6",0,34,0,1606182695.105586
"-273,-273,-273,-273,20.2,20.1,18.6,18.6",15,34,0,1606182713.665576
"-273,-273,-273,-273,20.2,20.1,18.6,18.6",15,34,0,1606182732.225418
"-273,-273,-273,-273,20.2,20.1,18.6,18.6",15,34,0,1606182750.78525
"-273,-273,-273,-273,20.2,20.1,18.6,18.6",15,34,0,1606182769.345417
"-273,-273,-273,-273,20.2,20.1,18.6,18.6",15,35,0,1606182787.905347
"-273,-273,-273,-273,20.2,20.1,18.6,18.6",0,34,0,1606182825.025411
"-273,-273,-273,-273,20.2,20.1,18.6,18.6",15,35,0,1606182843.585343
"-273,-273,-273,-273,20.2,20.1,18.6,18.6",0,34,0,1606182862.145566
"-273,-273,-273,-273,20.2,20.1,18.6,18.6",15,35,0,1606182880.705427
"-273,-273,-273,-273,20.2,20.1,18.6,18.6",15,34,0,1606182899.265351
"-273,-273,-273,-273,20.2,20.1,18.6,18.6",15,34,0,1606182917.825358
"-273,-273,-273,-273,20.2,20.1,18.6,18.6",0,34,0,1606182936.385371
"-273,-273,-273,-273,20.2,20.1,18.6,18.6",0,34,0,1606182954.94534
"-273,-273,-273,-273,20.2,20.1,18.6,18.6",15,35,0,1606182973.505361
"-273,-273,-273,-273,20.2,20.1,18.6,18.6",15,34,0,1606182992.066088
"-273,-273,-273,-273,20.1,20.1,18.6,18.6",15,34,0,1606183010.625621
"-273,-273,-273,-273,20.1,20.1,18.6,18.6",15,34,0,1606183010.625621
"-273,-273,-273,-273,20.1,20.1,18.6,18.6",15,34,0,1606183029.185362
"-273,-273,-273,-273,20.1,20.1,18.6,18.6",15,34,0,1606183047.745404
"-273,-273,-273,-273,20.1,20.1,18.6,18.6",15,34,0,1606183047.745404
"-273,-273,-273,-273,20.1,20.1,18.6,18.6",15,34,0,1606183047.745404
"-273,-273,-273,-273,20.1,20.1,18.6,18.6",15,34,0,1606183047.745404
"-273,-273,-273,-273,20.1,20,18.6,18.6",15,35,0,1606183066.305416
"-273,-273,-273,-273,20.1,20,18.6,18.6",0,34,0,1606183084.8654
"-273,-273,-273,-273,20.1,20,18.6,18.6",15,34,0,1606183103.425395
"-273,-273,-273,-273,20.1,20,18.6,18.6",15,34,0,1606183121.985358
"-273,-273,-273,-273,20.1,20,18.6,18.6",0,34,0,1606183140.545366
"-273,-273,-273,-273,20.1,20,18.6,18.6",15,34,0,1606183159.105608
"-273,-273,-273,-273,20.1,20,18.5,18.6",15,34,0,1606183177.665353
"-273,-273,-273,-273,20.1,20,18.5,18.6",15,34,0,1606183251.905338
"-273,-273,-273,-273,20.1,20,18.5,18.6",0,34,0,1606183270.465339
"-273,-273,-273,-273,20.1,20,18.5,18.6",0,34,0,1606183270.465339
"-273,-273,-273,-273,20.1,20,18.5,18.6",0,34,0,1606183270.465339
"-273,-273,-273,-273,20.1,20,18.5,18.6",0,34,0,1606183270.465339
"-273,-273,-273,-273,20.1,20,18.5,18.6",15,34,0,1606183289.025352
"-273,-273,-273,-273,20.1,20,18.5,18.6",0,34,0,1606183307.585339
"-273,-273,-273,-273,20.1,19.9,18.5,18.6",15,34,0,1606183326.14534
"-273,-273,-273,-273,20.1,19.9,18.5,18.6",15,34,0,1606183344.705339
"-273,-273,-273,-273,20.1,19.9,18.4,18.6",15,34,0,1606183363.265337
"-273,-273,-273,-273,20.1,19.9,18.4,18.6",0,34,0,1606183381.825411
"-273,-273,-273,-273,20.1,19.9,18.4,18.6",14,35,0,1606183400.385352
"-273,-273,-273,-273,20.1,19.9,18.4,18.6",14,35,0,1606183418.945337
"-273,-273,-273,-273,20.1,19.9,18.4,18.6",15,34,0,1606183437.505338
"-273,-273,-273,-273,20.1,19.9,18.4,18.6",15,34,0,1606183456.065351
"-273,-273,-273,-273,20.1,19.9,18.4,18.6",15,34,0,1606183474.625358
"-273,-273,-273,-273,20.1,19.9,18.4,18.6",15,34,0,1606183493.185394
"-273,-273,-273,-273,20,19.9,18.4,18.6",0,34,0,1606183511.745413
"-273,-273,-273,-273,20,19.9,18.4,18.6",0,34,0,1606183511.745413
"-273,-273,-273,-273,20,19.9,18.4,18.6",0,34,0,1606183511.745413
"-273,-273,-273,-273,20,19.9,18.4,18.5",15,34,0,1606183530.305319
"-273,-273,-273,-273,20,19.9,18.4,18.5",15,35,0,1606183548.865341
"-273,-273,-273,-273,20,19.9,18.4,18.5",15,34,0,1606183567.425345
"-273,-273,-273,-273,20,19.9,18.4,18.5",15,34,0,1606183585.985348
"-273,-273,-273,-273,20,19.9,18.4,18.5",15,34,0,1606183604.545314
"-273,-273,-273,-273,20,19.9,18.4,18.5",15,34,0,1606183623.105344
"-273,-273,-273,-273,20,19.9,18.5,18.5",0,34,0,1606183641.665349
"-273,-273,-273,-273,20,19.9,18.4,18.5",15,35,0,1606183660.225342
"-273,-273,-273,-273,20,19.9,18.4,18.5",0,35,0,1606183678.785352
"-273,-273,-273,-273,20,19.9,18.4,18.5",15,34,0,1606183697.34546
"-273,-273,-273,-273,20,19.9,18.4,18.6",15,34,0,1606183715.905347
"-273,-273,-273,-273,20,19.9,18.4,18.5",0,34,0,1606183734.465625
"-273,-273,-273,-273,20,19.9,18.4,18.6",15,34,0,1606183753.025337
"-273,-273,-273,-273,19.9,19.9,18.4,18.6",15,34,0,1606183771.585415
"-273,-273,-273,-273,19.9,19.9,18.4,18.6",15,34,0,1606183790.145353
"-273,-273,-273,-273,19.9,19.9,18.4,18.6",15,34,0,1606183808.705442
"-273,-273,-273,-273,19.9,19.9,18.5,18.6",15,34,0,1606183827.265416
"-273,-273,-273,-273,19.9,19.9,18.4,18.6",15,34,0,1606183845.826416
"-273,-273,-273,-273,19.9,19.9,18.5,18.6",0,34,0,1606183864.38542
"-273,-273,-273,-273,19.9,19.9,18.5,18.6",0,34,0,1606183882.946005
"-273,-273,-273,-273,19.9,19.9,18.4,18.6",15,34,0,1606183901.505472
"-273,-273,-273,-273,19.9,19.9,18.5,18.6",15,35,0,1606183920.065424
"-273,-273,-273,-273,19.9,19.9,18.5,18.6",15,35,0,1606183938.625563
"-273,-273,-273,-273,19.9,19.9,18.4,18.6",15,34,0,1606183957.185356
"-273,-273,-273,-273,19.9,19.9,18.4,18.6",15,35,0,1606183975.745701
"-273,-273,-273,-273,19.9,19.9,18.4,18.6",15,34,0,1606183994.305412
"-273,-273,-273,-273,19.9,19.9,18.4,18.6",15,34,0,1606184012.86543
"-273,-273,-273,-273,19.9,19.9,18.4,18.6",15,34,0,1606184031.425344
"-273,-273,-273,-273,19.9,19.9,18.4,18.6",15,34,0,1606184049.98547
"-273,-273,-273,-273,19.9,19.9,18.4,18.6",15,34,0,1606184068.545394
"-273,-273,-273,-273,19.9,19.9,18.4,18.6",15,34,0,1606184068.545394
"-273,-273,-273,-273,19.9,19.9,18.4,18.6",15,34,0,1606184068.545394
"-273,-273,-273,-273,19.9,19.9,18.4,18.6",15,34,0,1606184068.545394
"-273,-273,-273,-273,19.9,19.9,18.4,18.6",15,34,0,1606184087.105364
"-273,-273,-273,-273,19.9,19.9,18.4,18.6",15,34,0,1606184105.665359
"-273,-273,-273,-273,19.9,19.9,18.4,18.6",15,34,0,1606184124.225319
"-273,-273,-273,-273,19.9,19.9,18.4,18.6",0,34,0,1606184142.785711
"-273,-273,-273,-273,19.9,19.9,18.4,18.5",0,34,0,1606184161.386047
"-273,-273,-273,-273,19.9,19.9,18.4,18.5",15,34,0,1606184179.905347
"-273,-273,-273,-273,19.9,19.9,18.4,18.5",15,34,0,1606184198.465314
"-273,-273,-273,-273,19.9,19.9,18.4,18.5",0,34,0,1606184217.02535
"-273,-273,-273,-273,19.9,19.9,18.4,18.5",0,34,0,1606184235.585415
"-273,-273,-273,-273,19.9,19.9,18.4,18.5",15,34,0,1606184254.145358
"-273,-273,-273,-273,19.9,19.9,18.4,18.5",15,34,0,1606184272.705312
"-273,-273,-273,-273,19.8,19.8,18.4,18.5",15,34,0,1606184291.265357
"-273,-273,-273,-273,19.9,19.9,18.4,18.5",0,34,0,1606184309.825439
"-273,-273,-273,-273,19.8,19.9,18.4,18.5",0,34,0,1606184328.385339
"-273,-273,-273,-273,19.8,19.9,18.4,18.5",0,34,0,1606184328.385339
"-273,-273,-273,-273,19.8,19.9,18.4,18.5",0,34,0,1606184328.385339
"-273,-273,-273,-273,19.8,19.9,18.4,18.5",0,34,0,1606184328.385339
"-273,-273,-273,-273,19.8,19.8,18.3,18.5",15,34,0,1606184346.945432
"-273,-273,-273,-273,19.8,19.8,18.3,18.5",15,34,0,1606184365.505431
"-273,-273,-273,-273,19.8,19.8,18.3,18.5",14,35,0,1606184384.065354
"-273,-273,-273,-273,19.8,19.8,18.3,18.5",0,35,0,1606184402.625344
"-273,-273,-273,-273,19.8,19.8,18.3,18.5",14,35,0,1606184421.185313
"-273,-273,-273,-273,19.8,19.8,18.3,18.5",14,35,0,1606184439.745358
"-273,-273,-273,-273,19.8,19.8,18.3,18.5",14,35,0,1606184458.305342
"-273,-273,-273,-273,19.8,19.8,18.3,18.5",14,36,0,1606184476.865335
"-273,-273,-273,-273,19.8,19.8,18.3,18.4",14,35,0,1606184495.42524
"-273,-273,-273,-273,19.8,19.8,18.3,18.4",14,35,0,1606184513.985339
"-273,-273,-273,-273,19.8,19.8,18.3,18.5",15,34,0,1606184532.545536
"-273,-273,-273,-273,19.8,19.8,18.3,18.4",0,34,0,1606184551.105726
"-273,-273,-273,-273,19.8,19.8,18.3,18.4",15,34,0,1606184569.665321
"-273,-273,-273,-273,19.8,19.8,18.3,18.4",15,34,0,1606184588.225341
"-273,-273,-273,-273,19.8,19.8,18.3,18.4",15,34,0,1606184606.785338
"-273,-273,-273,-273,19.8,19.8,18.3,18.4",15,34,0,1606184625.385368
"-273,-273,-273,-273,19.8,19.8,18.3,18.4",15,34,0,1606184643.905423
"-273,-273,-273,-273,19.8,19.8,18.3,18.4",15,34,0,1606184662.465399
"-273,-273,-273,-273,19.8,19.8,18.2,18.4",0,34,0,1606184681.025433
"-273,-273,-273,-273,19.8,19.8,18.2,18.4",15,34,0,1606184699.585343
"-273,-273,-273,-273,19.8,19.8,18.2,18.4",15,34,0,1606184718.145609
"-273,-273,-273,-273,19.8,19.8,18.2,18.4",15,34,0,1606184736.705354
"-273,-273,-273,-273,19.8,19.8,18.2,18.4",15,34,0,1606184755.265436
"-273,-273,-273,-273,19.7,19.8,18.2,18.4",0,34,0,1606184773.826105
"-273,-273,-273,-273,19.8,19.8,18.2,18.4",15,34,0,1606184792.385316
"-273,-273,-273,-273,19.7,19.8,18.2,18.4",15,34,0,1606184810.945356
"-273,-273,-273,-273,19.7,19.8,18.3,18.4",15,34,0,1606184829.505339
"-273,-273,-273,-273,19.7,19.8,18.3,18.4",15,34,0,1606184848.065341
"-273,-273,-273,-273,19.7,19.8,18.3,18.4",15,35,0,1606184866.625314
"-273,-273,-273,-273,19.7,19.8,18.3,18.4",15,35,0,1606184866.625314
"-273,-273,-273,-273,19.7,19.8,18.3,18.4",15,35,0,1606184866.625314
"-273,-273,-273,-273,19.7,19.8,18.3,18.4",15,35,0,1606184866.625314
"-273,-273,-273,-273,19.7,19.8,18.3,18.4",15,34,0,1606184885.185367
"-273,-273,-273,-273,19.7,19.8,18.3,18.4",15,35,0,1606184903.746208
"-273,-273,-273,-273,19.7,19.8,18.3,18.4",0,35,0,1606184922.305362
"-273,-273,-273,-273,19.7,19.8,18.3,18.4",15,35,0,1606184940.865401
"-273,-273,-273,-273,19.7,19.8,18.3,18.4",15,35,0,1606184959.425348
"-273,-273,-273,-273,19.7,19.8,18.3,18.5",15,34,0,1606184977.985335
"-273,-273,-273,-273,19.7,19.8,18.3,18.5",0,34,0,1606184996.545612
"-273,-273,-273,-273,19.7,19.8,18.3,18.5",15,35,0,1606185015.105488
"-273,-273,-273,-273,19.7,19.8,18.3,18.5",15,35,0,1606185052.225348
"-273,-273,-273,-273,19.7,19.8,18.3,18.5",15,34,0,1606185070.785342
"-273,-273,-273,-273,19.7,19.8,18.3,18.5",15,35,0,1606185089.345322
"-273,-273,-273,-273,19.7,19.8,18.3,18.5",0,35,0,1606185107.905806
"-273,-273,-273,-273,19.7,19.8,18.3,18.5",15,34,0,1606185126.465411
"-273,-273,-273,-273,19.6,19.8,18.3,18.5",0,35,0,1606185145.025351
"-273,-273,-273,-273,19.6,19.8,18.3,18.5",15,34,0,1606185163.585336
"-273,-273,-273,-273,19.7,19.8,18.3,18.5",15,35,0,1606185182.145347
"-273,-273,-273,-273,19.6,19.8,18.3,18.5",0,34,0,1606185200.705344
"-273,-273,-273,-273,19.6,19.8,18.3,18.5",15,34,0,1606185219.265342
"-273,-273,-273,-273,19.6,19.8,18.3,18.5",15,34,0,1606185237.825319
"-273,-273,-273,-273,19.6,19.8,18.2,18.5",0,34,0,1606185256.385353
"-273,-273,-273,-273,19.6,19.8,18.2,18.5",15,35,0,1606185274.945345
"-273,-273,-273,-273,19.6,19.8,18.2,18.5",15,35,0,1606185293.505346
"-273,-273,-273,-273,19.6,19.8,18.2,18.5",15,34,0,1606185312.065409
"-273,-273,-273,-273,19.6,19.8,18.2,18.5",15,35,0,1606185330.625344
"-273,-273,-273,-273,19.6,19.8,18.2,18.5",15,35,0,1606185330.625344
"-273,-273,-273,-273,19.6,19.8,18.2,18.5",15,35,0,1606185330.625344
"-273,-273,-273,-273,19.6,19.8,18.2,18.5",15,35,0,1606185330.625344
"-273,-273,-273,-273,19.6,19.8,18.2,18.4",15,34,0,1606185349.18535
"-273,-273,-273,-273,19.6,19.8,18.2,18.4",15,34,0,1606185367.745344
"-273,-273,-273,-273,19.6,19.7,18.2,18.4",15,34,0,1606185386.30532
"-273,-273,-273,-273,19.6,19.7,18.2,18.4",0,35,0,1606185404.865337
"-273,-273,-273,-273,19.6,19.7,18.2,18.4",15,34,0,1606185423.425365
"-273,-273,-273,-273,19.6,19.7,18.2,18.4",15,34,0,1606185441.98603
"-273,-273,-273,-273,19.6,19.7,18.2,18.4",15,34,0,1606185460.545323
"-273,-273,-273,-273,19.6,19.7,18.2,18.4",15,34,0,1606185479.105352
"-273,-273,-273,-273,19.6,19.7,18.2,18.4",15,34,0,1606185497.665542
"-273,-273,-273,-273,19.6,19.7,18.2,18.4",0,34,0,1606185516.225341
"-273,-273,-273,-273,19.6,19.7,18.2,18.4",15,34,0,1606185534.826201
"-273,-273,-273,-273,19.6,19.7,18.2,18.4",15,34,0,1606185553.345357
"-273,-273,-273,-273,19.6,19.7,18.2,18.4",0,34,0,1606185571.905425
"-273,-273,-273,-273,19.6,19.7,18.2,18.4",15,34,0,1606185590.465514
"-273,-273,-273,-273,19.6,19.7,18.2,18.4",15,34,0,1606185609.025383
"-273,-273,-273,-273,19.6,19.7,18.2,18.4",15,34,0,1606185627.585423
"-273,-273,-273,-273,19.6,19.7,18.2,18.4",15,34,0,1606185646.145464
"-273,-273,-273,-273,19.6,19.7,18.2,18.4",15,34,0,1606185664.705706
"-273,-273,-273,-273,19.6,19.7,18.2,18.4",15,34,0,1606185683.26548
"-273,-273,-273,-273,19.6,19.7,18.2,18.4",0,34,0,1606185701.825389
"-273,-273,-273,-273,19.6,19.7,18.2,18.4",15,34,0,1606185720.385374
"-273,-273,-273,-273,19.6,19.7,18.2,18.4",0,34,0,1606185738.945421
"-273,-273,-273,-273,19.6,19.7,18.2,18.4",0,34,0,1606185757.505345
"-273,-273,-273,-273,19.5,19.7,18.2,18.4",0,34,0,1606185776.065406
"-273,-273,-273,-273,19.5,19.7,18.2,18.4",15,34,0,1606185794.625345
"-273,-273,-273,-273,19.5,19.7,18.2,18.4",15,34,0,1606185813.185649
"-273,-273,-273,-273,19.5,19.7,18.2,18.4",15,34,0,1606185831.745544
"-273,-273,-273,-273,19.5,19.7,18.2,18.4",15,34,0,1606185850.305338
"-273,-273,-273,-273,19.5,19.7,18.2,18.4",0,34,0,1606185868.865415
"-273,-273,-273,-273,19.5,19.7,18.2,18.4",15,34,0,1606185887.425338
"-273,-273,-273,-273,19.5,19.6,18.2,18.4",15,35,0,1606185905.985329
"-273,-273,-273,-273,19.5,19.6,18.2,18.4",15,34,0,1606185924.545359
"-273,-273,-273,-273,19.5,19.6,18.2,18.4",15,34,0,1606185943.105812
"-273,-273,-273,-273,19.5,19.6,18.2,18.4",15,34,0,1606185961.665401
"-273,-273,-273,-273,19.5,19.6,18.2,18.4",0,34,0,1606185980.225364
"-273,-273,-273,-273,19.5,19.6,18.2,18.4",0,34,0,1606185998.785379
"-273,-273,-273,-273,19.5,19.6,18.2,18.4",15,34,0,1606186017.345868
"-273,-273,-273,-273,19.5,19.6,18.2,18.4",15,35,0,1606186054.465768
"-273,-273,-273,-273,19.4,19.6,18.2,18.4",15,34,0,1606186073.025341
"-273,-273,-273,-273,19.5,19.6,18.2,18.4",0,34,0,1606186091.585353
"-273,-273,-273,-273,19.4,19.6,18.2,18.4",0,34,0,1606186110.145363
"-273,-273,-273,-273,19.4,19.6,18.2,18.4",15,34,0,1606186128.705335
"-273,-273,-273,-273,19.4,19.6,18.2,18.4",15,34,0,1606186147.265351
"-273,-273,-273,-273,19.4,19.6,18.2,18.4",15,34,0,1606186165.825352
"-273,-273,-273,-273,19.4,19.6,18.2,18.4",15,34,0,1606186184.385419
"-273,-273,-273,-273,19.4,19.6,18.2,18.4",0,34,0,1606186202.945632
"-273,-273,-273,-273,19.4,19.6,18.2,18.4",0,34,0,1606186221.506012
"-273,-273,-273,-273,19.4,19.6,18.2,18.4",15,34,0,1606186240.065339
"-273,-273,-273,-273,19.4,19.6,18.2,18.4",15,34,0,1606186258.62534
"-273,-273,-273,-273,19.4,19.6,18.2,18.4",15,34,0,1606186277.185335
"-273,-273,-273,-273,19.4,19.6,18.2,18.4",15,34,0,1606186295.745425
"-273,-273,-273,-273,19.4,19.6,18.1,18.4",0,34,0,1606186332.865375
"-273,-273,-273,-273,19.4,19.6,18.1,18.4",15,34,0,1606186351.425359
"-273,-273,-273,-273,19.4,19.6,18.1,18.4",15,34,0,1606186369.985347
"-273,-273,-273,-273,19.4,19.6,18.1,18.4",15,34,0,1606186388.545411
"-273,-273,-273,-273,19.4,19.6,18.1,18.4",15,34,0,1606186407.105368
"-273,-273,-273,-273,19.4,19.6,18.1,18.4",15,34,0,1606186425.665414
"-273,-273,-273,-273,19.4,19.6,18.1,18.4",15,34,0,1606186444.225336
"-273,-273,-273,-273,19.4,19.6,18.1,18.4",15,35,0,1606186462.785338
"-273,-273,-273,-273,19.4,19.6,18.1,18.4",15,34,0,1606186481.345426
"-273,-273,-273,-273,19.4,19.6,18.1,18.4",15,34,0,1606186499.905352
"-273,-273,-273,-273,19.4,19.6,18.1,18.4",0,34,0,1606186518.46536
"-273,-273,-273,-273,19.4,19.6,18.1,18.4",15,34,0,1606186537.025359
"-273,-273,-273,-273,19.4,19.6,18.1,18.4",14,35,0,1606186555.585359
"-273,-273,-273,-273,19.4,19.6,18.1,18.4",14,35,0,1606186574.145331
"-273,-273,-273,-273,19.4,19.6,18.1,18.4",0,35,0,1606186592.705375
"-273,-273,-273,-273,19.4,19.6,18.1,18.4",14,35,0,1606186611.265971
"-273,-273,-273,-273,19.4,19.6,18.1,18.4",0,35,0,1606186629.825422
"-273,-273,-273,-273,19.4,19.6,18.1,18.4",14,35,0,1606186666.945344
"-273,-273,-273,-273,19.4,19.6,18.1,18.3",14,35,0,1606186685.505345
"-273,-273,-273,-273,19.4,19.6,18.1,18.3",0,35,0,1606186704.065493
"-273,-273,-273,-273,19.4,19.6,18.1,18.3",14,35,0,1606186722.625615
"-273,-273,-273,-273,19.4,19.6,18.1,18.3",15,34,0,1606186741.185418
"-273,-273,-273,-273,19.4,19.6,18.1,18.3",15,34,0,1606186759.745348
"-273,-273,-273,-273,19.4,19.6,18.1,18.3",15,34,0,1606186778.305412
"-273,-273,-273,-273,19.3,19.6,18.1,18.3",15,34,0,1606186796.865603
"-273,-273,-273,-273,19.4,19.6,18.1,18.3",0,34,0,1606186815.425343
"-273,-273,-273,-273,19.3,19.6,18.1,18.3",0,34,0,1606186852.545423
"-273,-273,-273,-273,19.3,19.6,18.1,18.3",0,34,0,1606186852.545423
"-273,-273,-273,-273,19.3,19.6,18.1,18.3",0,34,0,1606186852.545423
"-273,-273,-273,-273,19.3,19.6,18.1,18.3",0,34,0,1606186852.545423
"-273,-273,-273,-273,19.3,19.6,18.1,18.3",15,34,0,1606186871.105337
"-273,-273,-273,-273,19.3,19.6,18.1,18.3",0,34,0,1606186889.665365
"-273,-273,-273,-273,19.3,19.6,18.1,18.3",15,34,0,1606186908.225404
"-273,-273,-273,-273,19.3,19.6,18.1,18.3",15,34,0,1606186926.785983
"-273,-273,-273,-273,19.3,19.5,18.1,18.3",0,34,0,1606186945.345565
"-273,-273,-273,-273,19.3,19.5,18.1,18.3",0,34,0,1606186963.905424
"-273,-273,-273,-273,19.3,19.5,18.1,18.3",15,34,0,1606186982.46543
"-273,-273,-273,-273,19.3,19.5,18.1,18.3",15,34,0,1606187001.025399
"-273,-273,-273,-273,19.3,19.6,18.1,18.3",0,34,0,1606187019.585366
"-273,-273,-273,-273,19.3,19.5,18.1,18.3",15,34,0,1606187038.145432
"-273,-273,-273,-273,19.3,19.5,18.1,18.3",15,34,0,1606187056.70564
"-273,-273,-273,-273,19.3,19.6,18.1,18.3",0,34,0,1606187075.345949
"-273,-273,-273,-273,19.3,19.6,18.1,18.3",15,34,0,1606187093.906602
"-273,-273,-273,-273,19.3,19.5,18.1,18.3",0,34,0,1606187112.465344
"-273,-273,-273,-273,19.3,19.5,18.1,18.3",15,34,0,1606187131.025339
"-273,-273,-273,-273,19.3,19.5,18.1,18.3",15,34,0,1606187149.585429
"-273,-273,-273,-273,19.3,19.6,18.1,18.4",15,34,0,1606187168.14535
"-273,-273,-273,-273,19.3,19.5,18.1,18.4",15,35,0,1606187186.705611
"-273,-273,-273,-273,19.3,19.6,18.1,18.4",15,34,0,1606187205.265395
"-273,-273,-273,-273,19.3,19.6,18.1,18.4",15,34,0,1606187223.825347
"-273,-273,-273,-273,19.2,19.5,18.1,18.4",15,34,0,1606187242.385467
"-273,-273,-273,-273,19.2,19.5,18.1,18.4",15,34,0,1606187261.025409
"-273,-273,-273,-273,19.2,19.5,18.1,18.4",15,34,0,1606187279.585503
"-273,-273,-273,-273,19.2,19.5,18.1,18.4",0,34,0,1606187298.14541
"-273,-273,-273,-273,19.2,19.5,18.1,18.4",15,34,0,1606187316.705406
"-273,-273,-273,-273,19.2,19.5,18.1,18.4",0,34,0,1606187335.26542
"-273,-273,-273,-273,19.2,19.5,18.1,18.4",15,34,0,1606187353.825777
"-273,-273,-273,-273,19.2,19.5,18.1,18.4",15,35,0,1606187372.385505
"-273,-273,-273,-273,19.2,19.5,18.1,18.4",15,34,0,1606187390.945473
"-273,-273,-273,-273,19.2,19.5,18.1,18.4",15,34,0,1606187409.505501
"-273,-273,-273,-273,19.2,19.5,18.1,18.4",15,34,0,1606187428.065353
"-273,-273,-273,-273,19.2,19.5,18.1,18.4",15,34,0,1606187446.625343
"-273,-273,-273,-273,19.2,19.5,18.1,18.4",15,34,0,1606187446.625343
